chunk_id,text_for_scoring,score_Contemporary_Manifestations,score_Historical_Slavery_Colonialism,score_Structural_Continuity_Neocolonial,bertje_score_Contemporary_Manifestations,bertje_score_Historical_Slavery_Colonialism,bertje_score_Structural_Continuity_Neocolonial,cosine_primary,bertje_primary
845b6581:02272,sint eustatius saba nemen eilandsverordening brandweer rampenbestrijding uiterlijk januari c l e v e l g h e specifieke situatie eilanden diverse officiële documenten veiligheid caribisch nederland herhaalde- lijk volgende opgemerkt belang rekening houden bijzondere omstandigheden openbare licha- caribisch deel nederland gekozen drie eilanden gefaseerd verbetermaatregelen doorgevoerd alle betrokken ver- wachtingen ten aanzien caribisch nederland moeten zin getemperd voorzieningen caribisch nederland vergeleken europees overwegingen gelijkheid vormen voldoende rechtvaardigingsgrond overnemen voorzieningen europees nederland gedachte wetgever juist bijzondere ligging specifieke sociaaleconomische omstandigheden caribisch nederland aanleiding moeten geven specifiek wettelijk uitsluitend eilanden situatie caribisch nederland - baar europees drie eilanden onderling zomaar ver- zeker betrekking name groot verschil waarneembaar tussen twee bovenwindse eilanden saba sint eustatius benedenwindse eiland laatste eiland groter aanzienlijk inrichting korps politie caribisch nederland expliciet rekening mee saba sint eustatius concentreert korps beperkte intake alleen richt een- voudige specialistische korpsbrede kennis aanwezig bonaire baars et sinds kort overigens structureel fte recherchecapaciteit beschikbaar bovenwindse geografische spreiding drie eilanden grote uitdaging leveren adequate voorzieningen veiligheidsvoorzieningen geldt vooral bovenwindse beperkte voorzieningen moeten,3.6519247707443623,4.761276792797106,3.75143855104266,3.569616,3.3282578,2.935901,Historical_Slavery_Colonialism,Contemporary_Manifestations
845b6581:02274,voormalig hoofdoffi- cier justitie geeft ongemak rechter verleden reden ernstige hechtenis ongedaan weer onbegrip oplevert bovenwindse krijgen gevoel bonaire serieus expertiseniveaus kwaliteitsnormen nederland gebruikelijk caribisch nederland gehaald reclassering raad rechtshandhaving goed kamerbrief meldt regering inderdaad moeilijk niveau wij reclassering nederland kleine gemeenschappen speciale omstandigheden invloed slechte vooral sint eustatius et verouderde wetgeving onmogelijk maakt treden rijden invloed geringe bereidheid aangifte sint eustatius saba et bonaire speelt inwoners alleen papiaments machtig verdachte proces goed volgen veroordeling situatie jaar nederland oktober verantwoordelijk geworden rechtshandhaving inrichting rechtspleging caribisch slotverklaring mini- gehouden den haag oktober toekomstige staat- kundige inrichting caribisch aantal voornemens uitgesproken ontwikkeling veiligheidsvoorzieningen caribisch nederland transitie nederland moeten zorgen beschikbaarheid benodigde middelen bijzondere diensten verbete- c l e v e l g h e ring kwaliteit detentiecapaciteit algemeen jeugddetentie bijzonder krijgen daarbij speciale zullen para- graaf belangrijkste veiligheidsvoorzieningen,4.227934475304769,4.003970047094551,3.900463077832733,3.8949316,3.7199366,4.2110834,Contemporary_Manifestations,Structural_Continuity_Neocolonial
845b6581:02275,merken allereerst bestuurlijke afspraken vermeld kader zover nederland allerlei manieren intensief geïnvesteerd veiligheid caribisch nederland sinds oktober uitgangs- budget kpcn miljoen paar jaar tijd verdubbeld mil- joen euro koninklijke marechaussee levert vaak intensief totaal fte formatie kpcn roulatiebasis fte bovenwindse volgens afspraken minimaal vereiste formatie politie hoewel politie name opsporing specialistische onderbezet egmond eind beschikken verschillende onderdelen justitieketen volgende aantallen medewerkers politie fte brandweer fte gevangeniswezen fte voogdijraad fte bes fte gemeenschappelijk hof justitie bes fte politie specifiek afgesproken caribisch nederland aparte politieorganisatie gevormd korps politie caribisch nederland korps ingericht basis vier wijkpolitie opsporing baars et daarbij rekening gehouden eilandspeci- fieke ligt saba sint eustatius nadruk slechts beperkte intakefunctie alleen opsporing eenvoudige specialistische taken vanaf bonaire vervuld volgens organisatie- formatierapport formatie kpcn totaal fte basispolitiezorg verricht wijkagenten wel bonaire basispolitiezorg verzorgd zes ploegen zes poli- per twee ploegen politiechef totaal,3.46051519606587,4.017833932203655,4.221253775936889,3.6670003,4.4102664,4.217004,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
845b6581:02276,saba sint eustatius zetten respectievelijk negen dertien medewerkers basispo- totaal basispolitiezorg fte daarnaast capaciteit opsporing informatie operationele ondersteuning korpsleiding staf totale formatie korps bedraagt daarmee deel ingeleverd rijksdienst caribisch nederland behoeve dienstverlening vanuit shared services cen- blijft formatie bezetting weliswaar c l e v e l g h e afgelopen jaren wel bedroeg minimale sterkte korps vastgestelde ruim boven vastgestelde norm hoewel opsporing sprake onderbezetting eind beschikte korps groei fte ten opzichte eind inclusief fte externe waaronder fte koninklijke fte bezet- ting moment schrijven ruim boven norm zoals vastgelegd rijkswet politie sinds oprichting korps sprake hoewel minimale bezettingsgraden reden hiervoor transitie agenten overgestapt korps volgens hoofdinspecteur raad rechtshandhaving bleef slechts ongeveer oorspronkelijke bezet- ting achter caribisch kpcn gestart vanuit hoewel sinds transitie zwaar ingezet opleiding blijft moeilijk voldoende gekwalificeerd personeel name recherchecapaciteit staat sinds oktober druk steeds voldoende,2.5216005014910863,3.7670288324634216,3.9089831653351927,2.7492087,3.3807108,3.0671823,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
845b6581:02289,uitgangsbegroting kpcn sinds transitie miljoen politie staat gesteld allerlei nieuwe apparatuur begin startsein gegeven bouw compleet nieuwe gevangenis stichting reclassering caribisch nederland vijf medewerkers actief bonaire één persoon reist neer tus- sen twee bovenwindse bes sinds transitie geleidelijk sinds omvang afgesproken investeringen veiligheidsvoorzieningen verschillende betrokkenen zorgen veiligheidssituatie criminaliteitscijfers hoewel even betrouwbaar laten verbetering zien sinds hoewel veiligheidsvoorzieningen weliswaar verbeterd sinds transitie nederland gebied afspraken veiligheid eilanden dezelfde periode eerder verslechterd concluderen ondanks aanzienlijke investeringen kant nederland caribisch daadwerkelijke veiligheid eilanden aannemelijk vele grote veranderingen sinds transitie erg korte energie verschil- lende organisaties extra cursussen medewerkers moeten volgen nieuwe vaardigheden kosten daarbij komt wederom vanwege lerend vermogen kpcn relatief laag waardoor nieuw aangeleerde praktijken snel ingang daarnaast roulatie medewerkers velen probleem hierdoor kennis kunde verlo- ren ten slotte kunstmatige opsplitsing boven- benedenwindse eilanden praktische problemen saba sint afhankelijk buureiland sint moesten oktober ineens richten verre levert uitvoering straf- fen allerlei problemen hele veiligheidsketen extra,2.5064381756904464,3.5022883400864293,3.672914776206488,3.0066028,3.9310508,3.728708,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
845b6581:02290,geconcludeerd nederland sinds transitie afspraken welis- waar nagekomen geïnvesteerd veiligheidsvoorzieningen caribisch c l e v e l g h e beleving bevolking evert pommer nieuw belevingsonderzoek belangrijk onderdeel onderzoek gevolgen bestuurlijke transitie betreft beleving bevolking gaat daarbij conform verzoek raad state vooral concrete maatschappelijke effecten dagelijkse leven eilandbewoners merkbaar maatschappelijke effecten moeten licht gezien voorzieningenniveau eilanden gere- aliseerd verwachtingen bewoners eilanden gekoesterd ver- krijgen nieuwe onderzoek beleving bevolking vol- gende wijze kaart via representatieve enquête volwassen bevolking drie eilanden beleving situatie bestuurlijke via intensieve gesprekken gevoerd groepen burgers verschil- lende eilanden onderzoeks- adviesbureau curconsult verzoek rijksvertegen- jaren belevingsonderzoek nieuwe situatie eilanden uitgevoerd bevolking caribisch nederland verder oordeel burgers gebaseerd representatieve steekproef verzoek sociaal cultureel planbureau cur- consult onderzoek opnieuw uitgevoerd april daarbij enkele vragen komen enkele vragen herhaald enkele nieuwe vragen vragen komen betrekking voorzieningen onderzoek zoals belastingdienst nieuwe vragen vooral betrekking voorzieningen waarvoor lokale overheid verantwoordelijkheid zoals infrastructuur beleid rond armoede belangrijk vermelden elke prioritaire voorziening open vraag waarin elke respondent aangeven volgens twee belangrijkste punten verbetering betrokken voorziening verzoek dsp-groep vragen opgenomen democratische,4.366527384522826,5.384530433315295,4.945941660686112,3.8779838,3.974064,4.0661507,Historical_Slavery_Colonialism,Structural_Continuity_Neocolonial
845b6581:02292,enquêtes werkdagen avonduren gehouden uur zaterdag tijdens feestdagen enquête afgenomen maand april burgers caribisch nederland vanaf leeftijd bonaire enquêtes sint eustatius saba totale nettorespons bedraagt daarmee volwassen sabanen statianen afnemen enquêtes mede lengte enquête combinatie grote aantal open tijd beslag leidde soms toe deelnemers halverwege enquête eerste belevingsonderzoeken deelname nagenoeg iedereen bereid mee bereidheid deelname duidelijk bereidheid geringer mee werken eerste jaren globaal haakte telefonisch contact vijf statianen acht sabanen acht bereidheid mee werken sint eustatius gerin- specifieke argumenten keer mee eerder meegedaan dergelijk cbs recentelijk enquête gehou- b e l e v n g v n e b e v l k n g twijfel nut nut enquête som- migen mening onderzocht resultaten inloopspreekuren sociaal cultureel planbureau gehouden dezelfde tijd dezelfde enkelen ander argument af zien deelname telefonische beperkte omvang bevolking geringere medewerking sint eustatius saba ertoe geleid respons eilanden minder overeenstemming bevolkingsopbouw leeftijd geslacht,3.268091953743864,3.474679887894112,3.249641359500008,3.5606186,3.3333695,3.0874734,Historical_Slavery_Colonialism,Contemporary_Manifestations
845b6581:02293,besloten uitkomsten herwegen duidelijk welke achtergronden doordat non-respondenten gemeten positief nega- tief stond tegenover ontwikkelingen vanaf oktober zeggen mogelijke vertekeningen vanwege focusgroepen belevingsonderzoek geeft globaal beeld opvattingen bevolking bereikte voorzieningenniveau bestuurlijke diepgang antwoorden focusgroepen waarbij vragenlijst belevingsonderzoek leidend organisatie gesprekken handen gege- ven gesprekken geleid verslag cur- consult rapport groepsgesprekken vier fasen eerst gevraagd algemene erva- ring vragen eilanden kind hulpbehoevend armoede vervolgens vraag gesteld overheid anderen gedaan verschillende problemen gaat goed grootste daarna gevraagd situatie verschillende terreinen overheidszorg sinds bestuurlijke transitie hetzelfde gebleven ten slotte gevraagd welke groepen bevolking meest kwetsbaar hoofd boven water totaal zeven focusgroepen drie bonaire één ouders schoolgaande twee saba twee sint uiteindelijk totaal vijftig burgers uitgesproken veranderingen eilanden hen directe omgeving uitspraken zullen uitkomsten waar verder maken burgers beginnen vraag burgers eilanden eigen situatie onderzoek sociaal cultureel planbureau bekend eigen situatie vaak meestal beoordeeld maatschappelijke econo- mische situatie rechtvaardigen,4.130272403345415,3.893541836998752,4.159874535975121,4.3227925,3.8577793,4.0972567,Structural_Continuity_Neocolonial,Contemporary_Manifestations
845b6581:02299,volgens cbs begin circa nederlandse bevolking rondkomen volgens scp circa scp ongeveer respondenten bovenwinden circa twee derde res- pondenten bonaire zegt vanaf transitie slechter hangt samen eerdergenoemde vooral gevolg hogere bewoners eilanden belangrijke mate mening verschillen tussen arm rijk groter vooral sint neemt weg aanzienlijke groep tegenovergestelde mening mensen sint eustatius saba vindt verschillen tussen arm rijk minder beeld betrekkelijk b e l e v n g v n e b e v l k n g alle eilanden aandacht leerlingen verbeterpunt docenten zouden aandacht moeten wijden alle daarnaast leerlingen extra aandacht nodig gaat leerlingen gedragspro- blemen vindt leerlingen langer school moeten waar bijles krijgen huiswerk onderwijs weinig verbeterpunten wel vindt kwaliteit algemeen omhoog vindt bovenwinden ruimte komen speciaal sint wel volgens sommigen betrokkenheid ouders onderwijs verbe- saba ten slotte aandacht gevraagd betere aansluiting onderwijs aansluiting high schools betere voor- bereiding toekomstige schoolcarrière buiten verbeterpunten respondenten open vraag gezondheidszorg voren verschillen nogal per eiland daarbij drie aspecten onder- verstrekking verzekering zorg logistiek rond algemeen gedeeld wens specialisten,3.480458112410857,3.36104186411941,3.192153476437246,2.7897213,2.8659756,2.6762702,Contemporary_Manifestations,Historical_Slavery_Colonialism
845b6581:02300,bonaire komt sterke wens steeds wisselende specialisten anders vertrouwensband eilanden alleen vraag specialisten medisch verplegend tevens vol- gens sommigen aandacht patiënten medische problemen beter alsmede geleverde zorgverzekering willen velen tandarts terug terugkeer fysiotherapie zorgverzekeringspakket minder steun logistiek zorg volgens respondenten verbeterd bonaire sint eustatius vormen vooral wachttijden betreft zowel tijd wachtlijst tijd wachtkamer specialist doorbren- sommige respondenten suggereren afspraaksysteem bijvoor- beeld digitalisering saba spelen wachttijdproble- geringere b e l e v n g v n e b e v l k n g verbeterpunten bewoners noemen infrastructuur verschillen sterk per eiland weerspiegelt feit infrastructurele problemen vaak per eiland bonaire sint eustatius dient vooral kwaliteit wegen ver- beterd vooral sint eustatius zeer kritisch bergach- tige saba wegen weliswaar vinden sommige bewoners wegen waar mogelijk verbreed moeten ruimte geven brandweer ander groot verder sommige respon- denten bonaire gevraagd verbetering openbaar regelmatig bussen laten betere tevens aandacht gevraagd grotere capaciteit uitbreiding liefst meerdere onderlinge concurrentie alleen betere kwaliteit lagere voorts vormt snelheid internet belangrijk name bonaire som- migen geklaagd stroomuitval saba wensen sommige respondenten ver- betering,2.9067608505760507,3.313734305353808,3.40246690620547,2.7728577,3.6601238,3.4533389,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
845b6581:02305,totaal circa zestig gehouden ongeveer zes inloopbijeenkomsten plaatsgevonden ieder waarbij onderzoekers gesproken circa honderd vragen gesprekken gericht situatie veranderingen zouden verwachtingen goed gegaan welke rol verschillende partijen hierin grootste knelpunten bestaan verwachtingen toekomst bestuurders vragen aangevuld visie binnen nederland aanvaardbaar voorzieningen- specifieke omstandigheden waar rekening mee moeten gehouden relatie tussen lokale taken rijkstaken betreffende prioritaire resultaten gesprekken thematisch daarbij getracht anonimiteit betrokkenen gevolg hiervan wor- den zekere afstandelijkheid algemene termen alle geeft weergave percepties opvat- tingen analyse onderzoekers weergave gesprekken plaatsen wij wel enkele observaties beter begrip context besproken eenheid verscheidenheid eilanden caribisch nederland verschillen allerlei gesprekken onderzoekers eilanden grote overeenkomsten aan- betreffen vooral ervaren maatschappelijke problematiek wijze waarop nederland waar relevant uitkomsten eiland feiten meningen gesprekken informatie soms respondenten feiten cijfers genoemd feitelijk onjuist verifiëren gaat ver alle uitspraken mate mate salarishoogte hoeveelheid aantal wel toegenomen sinds oktober controleren feitelijke,3.640106488304484,3.576687632112529,3.4111004159098237,3.5320218,3.2681897,3.780381,Contemporary_Manifestations,Structural_Continuity_Neocolonial
